0.29,0,-0.36,-0.25,0.042,0,0,1,0.0384948,-0.340324,1.65669,-3.63359,5.50177,-2.73213,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.36,-0.25,0.045,0,0,1,0.0414976,-0.340088,1.60179,-3.43065,5.15078,-2.47501,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.36,-0.25,0.048,0,0,1,0.0445005,-0.339853,1.5469,-3.22774,4.79983,-2.21793,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.36,-0.25,0.051,0,0,1,0.0475034,-0.339617,1.492,-3.02475,4.44868,-1.96062,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.36,-0.25,0.054,0,0,1,0.0505062,-0.339382,1.4371,-2.82182,4.09774,-1.70357,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.36,-0.25,0.057,0,0,1,0.0535091,-0.339146,1.38221,-2.6189,3.74678,-1.44649,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.36,-0.25,0.06,0,0,1,0.0565119,-0.338911,1.32731,-2.41595,3.39573,-1.18931,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702

0.29,0,-0.34,-0.25,0.036,0,0,1,0.0326864,-0.321587,1.64887,-3.70653,5.68465,-2.88545,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.34,-0.25,0.039,0,0,1,0.0356892,-0.321352,1.59398,-3.5036,5.33367,-2.62833,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.34,-0.25,0.042,0,0,1,0.0386921,-0.321116,1.53908,-3.30061,4.98253,-2.37103,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.34,-0.25,0.045,0,0,1,0.041695,-0.320881,1.48418,-3.09769,4.63155,-2.11391,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.34,-0.25,0.048,0,0,1,0.0446978,-0.320645,1.42929,-2.89473,4.28047,-1.85668,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.34,-0.25,0.051,0,0,1,0.0477007,-0.32041,1.3744,-2.69186,3.92972,-1.59985,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.34,-0.25,0.054,0,0,1,0.0507036,-0.320175,1.3195,-2.4889,3.57864,-1.34263,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.34,-0.25,0.057,0,0,1,0.0537064,-0.319939,1.2646,-2.28593,3.22752,-1.08532,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.34,-0.25,0.06,0,0,1,0.0567093,-0.319703,1.2097,-2.08291,2.87625,-0.827882,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702

0.29,0,-0.32,-0.25,0.033,0,0,1,0.0298809,-0.302616,1.58617,-3.57655,5.51659,-2.78167,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.32,-0.25,0.036,0,0,1,0.0328837,-0.30238,1.53126,-3.37356,5.1654,-2.52432,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.32,-0.25,0.039,0,0,1,0.0358866,-0.302145,1.47637,-3.17062,4.81442,-2.26722,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.32,-0.25,0.042,0,0,1,0.0388894,-0.301909,1.42148,-2.96772,4.46355,-2.01024,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.32,-0.25,0.045,0,0,1,0.0418923,-0.301674,1.36658,-2.76477,4.11247,-1.75298,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.32,-0.25,0.048,0,0,1,0.0448952,-0.301438,1.31169,-2.56184,3.76152,-1.49591,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.32,-0.25,0.051,0,0,1,0.047898,-0.301203,1.25678,-2.35884,3.41031,-1.23853,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.32,-0.25,0.054,0,0,1,0.0509009,-0.300968,1.2019,-2.15596,3.05949,-0.981606,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.32,-0.25,0.057,0,0,1,0.0539038,-0.300732,1.147,-1.95302,2.70848,-0.724446,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.32,-0.25,0.06,0,0,1,0.0569066,-0.300497,1.09211,-1.75006,2.35737,-0.467163,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702

0.29,0,-0.3,-0.25,0.03,0,0,1,0.0270753,-0.283644,1.52346,-3.44655,5.34847,-2.67784,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.3,-0.25,0.033,0,0,1,0.0300782,-0.283409,1.46856,-3.24358,4.99734,-2.42055,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.3,-0.25,0.036,0,0,1,0.0330811,-0.283173,1.41366,-3.04064,4.64633,-2.1634,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.3,-0.25,0.039,0,0,1,0.0360839,-0.282938,1.35877,-2.83768,4.29527,-1.9062,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.3,-0.25,0.042,0,0,1,0.0390868,-0.282702,1.30387,-2.63477,3.94435,-1.64916,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.3,-0.25,0.045,0,0,1,0.0420897,-0.282467,1.24897,-2.43178,3.59315,-1.39177,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.3,-0.25,0.048,0,0,1,0.0450925,-0.282231,1.19409,-2.22892,3.24245,-1.13502,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.3,-0.25,0.051,0,0,1,0.0480954,-0.281996,1.13919,-2.02594,2.89128,-0.877663,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.3,-0.25,0.054,0,0,1,0.0510982,-0.28176,1.08429,-1.82297,2.54018,-0.620429,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.3,-0.25,0.057,0,0,1,0.0541011,-0.281525,1.0294,-1.62006,2.18921,-0.363277,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.3,-0.25,0.06,0,0,1,0.057104,-0.281289,0.974505,-1.41719,1.83853,-0.106608,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702

0.29,0,-0.28,-0.25,0.027,0,0,1,0.0242698,-0.264673,1.46075,-3.31656,5.18033,-2.57397,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.28,-0.25,0.03,0,0,1,0.0272727,-0.264437,1.40585,-3.1136,4.82928,-2.3168,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.28,-0.25,0.033,0,0,1,0.0302755,-0.264201,1.35095,-2.91063,4.47818,-2.05955,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.28,-0.25,0.036,0,0,1,0.0332784,-0.263966,1.29607,-2.70774,4.12732,-1.80255,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.28,-0.25,0.039,0,0,1,0.0362813,-0.263731,1.24116,-2.50476,3.7762,-1.5453,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.28,-0.25,0.042,0,0,1,0.0392841,-0.263495,1.18627,-2.30179,3.42507,-1.28799,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.28,-0.25,0.045,0,0,1,0.042287,-0.26326,1.13138,-2.09889,3.07416,-1.03095,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.28,-0.25,0.048,0,0,1,0.0452899,-0.263024,1.07647,-1.8959,2.72304,-0.773699,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.28,-0.25,0.051,0,0,1,0.0482927,-0.262789,1.02158,-1.69299,2.37209,-0.516606,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.28,-0.25,0.054,0,0,1,0.0512956,-0.262553,0.966683,-1.49005,2.02114,-0.259591,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.28,-0.25,0.057,0,0,1,0.0542984,-0.262318,0.911791,-1.28712,1.67015,-0.00244997,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.28,-0.25,0.06,0,0,1,0.0573013,-0.262082,0.856893,-1.08415,1.31902,0.254862,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702

0.29,0,-0.26,-0.25,0.021,0,0,1,0.0184614,-0.245936,1.45294,-3.38948,5.36315,-2.72722,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.26,-0.25,0.024,0,0,1,0.0214643,-0.245701,1.39804,-3.18655,5.01216,-2.47009,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.26,-0.25,0.027,0,0,1,0.0244672,-0.245466,1.34315,-2.9836,4.66116,-2.21295,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.26,-0.25,0.03,0,0,1,0.02747,-0.24523,1.28825,-2.78066,4.31012,-1.95576,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.26,-0.25,0.033,0,0,1,0.0304729,-0.244995,1.23335,-2.57772,3.9591,-1.69861,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.26,-0.25,0.036,0,0,1,0.0334757,-0.244759,1.17846,-2.37475,3.60801,-1.44137,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.26,-0.25,0.039,0,0,1,0.0364786,-0.244524,1.12356,-2.17185,3.25712,-1.18436,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.26,-0.25,0.042,0,0,1,0.0394815,-0.244288,1.06867,-1.96887,2.906,-0.927075,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.26,-0.25,0.045,0,0,1,0.0424843,-0.244053,1.01378,-1.766,2.55524,-0.670258,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.26,-0.25,0.048,0,0,1,0.0454872,-0.243817,0.958875,-1.563,2.20399,-0.412803,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.26,-0.25,0.051,0,0,1,0.0484901,-0.243582,0.903982,-1.36008,1.85309,-0.155805,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.26,-0.25,0.054,0,0,1,0.0514929,-0.243347,0.849087,-1.15714,1.50206,0.101383,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.26,-0.25,0.057,0,0,1,0.0544958,-0.243111,0.794182,-0.954112,1.15073,0.358915,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.26,-0.25,0.06,0,0,1,0.0574987,-0.242875,0.739296,-0.751264,0.800059,0.615653,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702

0.29,0,-0.24,-0.25,0.018,0,0,1,0.0156559,-0.226965,1.39023,-3.25949,5.19507,-2.62342,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.24,-0.25,0.021,0,0,1,0.0186588,-0.226729,1.33533,-3.05655,4.84404,-2.36625,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.24,-0.25,0.024,0,0,1,0.0216616,-0.226494,1.28044,-2.85363,4.49312,-2.10921,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.24,-0.25,0.027,0,0,1,0.0246645,-0.226259,1.22555,-2.65069,4.14212,-1.85208,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.24,-0.25,0.03,0,0,1,0.0276674,-0.226023,1.17065,-2.44771,3.79095,-1.59473,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.24,-0.25,0.033,0,0,1,0.0306702,-0.225788,1.11575,-2.24478,3.43998,-1.33764,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.24,-0.25,0.036,0,0,1,0.0336731,-0.225552,1.06085,-2.04179,3.08882,-1.08033,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.24,-0.25,0.039,0,0,1,0.036676,-0.225317,1.00596,-1.83889,2.73795,-0.823348,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.24,-0.25,0.042,0,0,1,0.0396788,-0.225081,0.951068,-1.63597,2.38697,-0.566208,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.24,-0.25,0.045,0,0,1,0.0426817,-0.224846,0.896171,-1.43304,2.03603,-0.309178,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.24,-0.25,0.048,0,0,1,0.0456845,-0.22461,0.841272,-1.23007,1.6849,-0.0518875,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.24,-0.25,0.051,0,0,1,0.0486874,-0.224375,0.786379,-1.02715,1.33395,0.205195,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.24,-0.25,0.054,0,0,1,0.0516903,-0.224139,0.731479,-0.82417,0.982811,0.462515,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.24,-0.25,0.057,0,0,1,0.0546931,-0.223904,0.676583,-0.621231,0.63182,0.719611,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.24,-0.25,0.06,0,0,1,0.057696,-0.223668,0.621681,-0.418237,0.280646,0.976938,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702

0.29,0,-0.22,-0.25,0.015,0,0,1,0.0128504,-0.207993,1.32752,-3.1295,5.02696,-2.51959,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.22,-0.25,0.018,0,0,1,0.0158533,-0.207758,1.27263,-2.92657,4.676,-2.26252,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.22,-0.25,0.021,0,0,1,0.0188561,-0.207522,1.21773,-2.72359,4.32486,-2.00522,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.22,-0.25,0.024,0,0,1,0.021859,-0.207287,1.16284,-2.52069,3.97396,-1.7482,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.22,-0.25,0.027,0,0,1,0.0248618,-0.207052,1.10794,-2.31773,3.62287,-1.49094,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.22,-0.25,0.03,0,0,1,0.0278647,-0.206816,1.05304,-2.1148,3.27192,-1.23389,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.22,-0.25,0.033,0,0,1,0.0308676,-0.20658,0.998144,-1.91182,2.92076,-0.976555,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.22,-0.25,0.036,0,0,1,0.0338704,-0.206345,0.943256,-1.70893,2.56991,-0.719591,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.22,-0.25,0.039,0,0,1,0.0368733,-0.206109,0.888351,-1.50592,2.21871,-0.462246,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.22,-0.25,0.042,0,0,1,0.0398762,-0.205874,0.833461,-1.30303,1.86786,-0.205292,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.22,-0.25,0.045,0,0,1,0.042879,-0.205639,0.778568,-1.10009,1.5168,0.0519602,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.22,-0.25,0.048,0,0,1,0.0458819,-0.205403,0.723672,-0.897164,1.1659,0.308929,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.22,-0.25,0.051,0,0,1,0.0488847,-0.205168,0.668769,-0.694155,0.814642,0.566387,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.22,-0.25,0.054,0,0,1,0.0518876,-0.204933,0.613882,-0.491278,0.463843,0.823285,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.22,-0.25,0.057,0,0,1,0.0548905,-0.204697,0.558993,-0.28839,0.113012,1.08021,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.22,-0.25,0.06,0,0,1,0.0578933,-0.204461,0.504088,-0.0853757,-0.238256,1.33768,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702

0.29,0,-0.2,-0.25,0.012,0,0,1,0.0100449,-0.189022,1.26482,-2.99952,4.85888,-2.41582,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.2,-0.25,0.015,0,0,1,0.0130477,-0.188786,1.20992,-2.79657,4.50786,-2.15865,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.2,-0.25,0.018,0,0,1,0.0160506,-0.188551,1.15502,-2.59361,4.1568,-1.90145,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.2,-0.25,0.021,0,0,1,0.0190535,-0.188315,1.10013,-2.39069,3.80584,-1.64436,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.2,-0.25,0.024,0,0,1,0.0220563,-0.18808,1.04523,-2.18773,3.45476,-1.38712,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.2,-0.25,0.027,0,0,1,0.0250592,-0.187844,0.990335,-1.98478,3.10373,-1.12997,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.2,-0.25,0.03,0,0,1,0.028062,-0.187609,0.935443,-1.78187,2.75282,-0.872933,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.2,-0.25,0.033,0,0,1,0.0310649,-0.187374,0.880546,-1.57891,2.40173,-0.615687,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.2,-0.25,0.036,0,0,1,0.0340678,-0.187138,0.825643,-1.37591,2.05054,-0.358343,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.2,-0.25,0.039,0,0,1,0.0370706,-0.186903,0.770756,-1.17305,1.69978,-0.101478,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.2,-0.25,0.042,0,0,1,0.0400735,-0.186667,0.715857,-0.970075,1.34866,0.155781,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.2,-0.25,0.045,0,0,1,0.0430764,-0.186431,0.660955,-0.76708,0.997463,0.413154,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.2,-0.25,0.048,0,0,1,0.0460792,-0.186197,0.606072,-0.564229,0.646734,0.669984,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.2,-0.25,0.051,0,0,1,0.0490821,-0.185961,0.551179,-0.361317,0.295826,0.927001,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.2,-0.25,0.054,0,0,1,0.052085,-0.185725,0.49627,-0.158264,-0.0555764,1.18463,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.2,-0.25,0.057,0,0,1,0.0550878,-0.18549,0.441375,0.0446734,-0.406567,1.44174,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.2,-0.25,0.06,0,0,1,0.0580907,-0.185254,0.386479,0.247603,-0.757512,1.69878,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702

0.29,0,-0.18,-0.25,0.009,0,0,1,0.00723934,-0.17005,1.20211,-2.86951,4.69073,-2.31195,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.18,-0.25,0.012,0,0,1,0.0102422,-0.169815,1.14721,-2.66656,4.33968,-2.05475,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.18,-0.25,0.015,0,0,1,0.0132451,-0.169579,1.09231,-2.4636,3.98861,-1.79753,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.18,-0.25,0.018,0,0,1,0.0162479,-0.169344,1.03742,-2.26069,3.6377,-1.54052,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.18,-0.25,0.021,0,0,1,0.0192508,-0.169108,0.982521,-2.05771,3.28655,-1.28319,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.18,-0.25,0.024,0,0,1,0.0222537,-0.168873,0.927629,-1.8548,2.93564,-1.02616,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.18,-0.25,0.027,0,0,1,0.0252565,-0.168637,0.872732,-1.65184,2.58459,-0.768986,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.18,-0.25,0.03,0,0,1,0.0282594,-0.168402,0.81784,-1.44893,2.23367,-0.511926,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.18,-0.25,0.033,0,0,1,0.0312623,-0.168167,0.762943,-1.24597,1.88258,-0.254686,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.18,-0.25,0.036,0,0,1,0.0342651,-0.167931,0.708047,-1.04303,1.53157,0.00246275,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.18,-0.25,0.039,0,0,1,0.037268,-0.167696,0.653149,-0.840072,1.1805,0.259677,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.18,-0.25,0.042,0,0,1,0.0402708,-0.16746,0.598254,-0.637134,0.829504,0.516805,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.18,-0.25,0.045,0,0,1,0.0432737,-0.167225,0.543363,-0.434226,0.478589,0.773853,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.18,-0.25,0.048,0,0,1,0.0462766,-0.166989,0.48846,-0.231223,0.127351,1.03129,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.18,-0.25,0.051,0,0,1,0.0492794,-0.166754,0.433564,-0.0282879,-0.22361,1.28834,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.18,-0.25,0.054,0,0,1,0.0522823,-0.166518,0.378676,0.174582,-0.574371,1.54518,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.18,-0.25,0.057,0,0,1,0.0552852,-0.166283,0.323781,0.37753,-0.925424,1.80241,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.18,-0.25,0.06,0,0,1,0.058288,-0.166048,0.268885,0.580489,-1.27653,2.0597,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702

0.29,0,-0.16,-0.25,0.006,0,0,1,0.00443382,-0.151079,1.1394,-2.73952,4.52263,-2.20813,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.16,-0.25,0.009,0,0,1,0.00743669,-0.150843,1.08451,-2.53658,4.17163,-1.95099,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.16,-0.25,0.012,0,0,1,0.0104396,-0.150608,1.02961,-2.33364,3.82059,-1.69382,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
0.29,0,-0.16,-0.25,0.015,0,0,1,0.0134424,-0.150372,0.974715,-2.1307,3.46962,-1.43673,-0.00241013,-0.233489,0.952586,-1.39115,1.9821,0.0416702
